domain,N,phi,lambda_max,a0_ref,a0_pred,a0_corr,err_pred,err_corr,improvement,rel_improvement
social,104,0.02040816326530612,6.156913060382691,0.026748046875,0.027069842473349346,0.02734054089808284,0.012030620398310689,0.02215092660229384,-0.010120306203983152,-0.8412123219583082
social,149,0.025790047221213218,6.211625815605038,0.026748046875,0.026831408010437707,0.02717047981744211,0.0031165316790146658,0.015793038812001513,-0.012676507132986847,-4.067504531269275
social,113,0.020702936928261913,6.1750045727576435,0.026748046875,0.026990533319109174,0.027264337140502352,0.009065575712588292,0.01930197998811275,-0.01023640427552446,-1.1291510310145305
social,85,0.0267175572519084,6.204581905323334,0.026748046875,0.026861869052558076,0.02721353397946752,0.004255345374934985,0.017402657720874,-0.013147312345939017,-3.089599287150684
social,130,0.02173913043478261,6.161342896208337,0.026748046875,0.027050380002260968,0.027338525354458965,0.011302998259044569,0.02207557367528219,-0.01077257541623762,-0.953072368414306
social,107,0.017848036715961243,6.129511509148488,0.027705078125000004,0.02719085630525556,0.027428654972076128,0.018560561981611254,0.00997734609073138,0.008583215890879873,0.46244374783151815
social,87,0.01818181818181818,6.151066076421303,0.026748046875,0.027095574099836938,0.027336971032726396,0.012992620599964366,0.02201746394712775,-0.009024843347163383,-0.6946130080737395
social,101,0.02884615384615385,6.191609798373514,0.026748046875,0.02691814763754148,0.027298625301264423,0.006359371334153935,0.020583873986665523,-0.014224502652511586,-2.236778084091269
social,116,0.01879699248120301,6.151337809465734,0.026748046875,0.027094377162996723,0.027343930636866434,0.01294787203025352,0.022277655062111257,-0.009329783031857738,-0.7205649652700935
social,99,0.021416803953871497,6.195117588756638,0.026748046875,0.026902906083517412,0.027185231473553666,0.005789552008829127,0.01634454285939953,-0.010554990850570403,-1.8231100873025967
social,123,0.023378914865460964,6.202144992056229,0.026748046875,0.02687242347286867,0.027180265042163067,0.004649931953907203,0.0161588683159905,-0.011508936362083298,-2.4750762438372997
social,125,0.03474903474903475,6.287302299925876,0.025791015625000004,0.02650845445567833,0.026959814626139878,0.027817393510587096,0.0453180680487403,-0.017500674538153203,-0.6291270412729313
social,119,0.022364217252396165,6.223884429793213,0.025791015625000004,0.026778560647567187,0.02707201260610123,0.03829027274171889,0.049668341864735205,-0.011378069123016317,-0.29715299157177655
social,135,0.02683219863836604,6.226542274208664,0.026748046875,0.026767130026086345,0.027119058291507413,0.0007134409168461734,0.013870598411960231,-0.013157157495114058,-18.44182936562351
social,126,0.027861123017573944,6.24835694750899,0.025791015625000004,0.026673678867387866,0.027037826605033087,0.03422367134438359,0.048342841482539846,-0.014119170138156258,-0.4125556827268262
social,81,0.01818181818181818,6.164357983713451,0.026748046875,0.027037149222515718,0.027278025642861768,0.010808353554439366,0.019813737067924424,-0.009005383513485059,-0.8331873476203506
social,85,0.02857142857142857,6.231574952043335,0.026748046875,0.026745512643158796,0.027119949820163018,9.474455660435721e-05,0.013903929019603143,-0.013809184462998786,-145.75159125505465
social,127,0.021822849807445442,6.18990896446482,0.026748046875,0.02692554407883391,0.02721346420999782,0.006635894002406867,0.01740004932594991,-0.010764155323543044,-1.6221107747392833
social,90,0.013998782714546559,6.123935544640572,0.026748046875,0.027215614118036694,0.02740229699759255,0.017480425588520414,0.024459734411638206,-0.006979308823117793,-0.3992642368944814
social,125,0.025974025974025972,6.214197527734663,0.026748046875,0.02682030397695191,0.027161653300294932,0.002701397312842413,0.015463051460460385,-0.012761654147617972,-4.724093569849891
social,92,0.028169014084507043,6.247780293992376,0.025791015625000004,0.026676140777057558,0.027044346663839477,0.03431912744062612,0.04859564497431353,-0.014276517533687416,-0.41599302070797795
social,123,0.02466960352422907,6.197637669371727,0.026748046875,0.02689196683606097,0.027217039774378816,0.005380578317869038,0.017533725044319368,-0.01215314672645033,-2.25870636623182
social,104,0.0219435736677116,6.217595656550561,0.025791015625000004,0.02680564576293646,0.027093869477566156,0.03934044911953545,0.0505158025379682,-0.011175353418432753,-0.2840677633361482
social,143,0.023149905123339656,6.196260089160303,0.026748046875,0.026897945578209712,0.027203061173402383,0.005604099017405797,0.017011122364514054,-0.011407023347108258,-2.035478514589282
social,138,0.022047244094488192,6.2176315589139985,0.026748046875,0.02680549097955516,0.0270950747088776,0.0021475999658446057,0.012973950415869333,-0.010826350450024728,-5.0411390007882835
social,142,0.024799694772987407,6.202360978046243,0.026748046875,0.026871487689380996,0.02719802598884944,0.004614946839216485,0.01682287742175343,-0.012207930582536945,-2.6453024798178024
social,112,0.020883924235065566,6.1494085298411445,0.026748046875,0.027102877595119236,0.027380224671821114,0.01326566839730183,0.023634540487215056,-0.010368872089913226,-0.7816320822446454
social,122,0.020080321285140562,6.18150741391126,0.026748046875,0.02696213973497619,0.027227429864898647,0.008004055809259532,0.017922168004973114,-0.009918112195713582,-1.2391357966702563
social,127,0.020985010706638114,6.238592814252444,0.025791015625000004,0.02671542631952298,0.026990131838123304,0.03584235332039111,0.04649356312905185,-0.010651209808660737,-0.29716826023486353
social,130,0.020920502092050212,6.188016540962725,0.026748046875,0.026933778467362803,0.02720987787006171,0.00694374408833552,0.017265970753676196,-0.010322226665340675,-1.486550538926897
social,117,0.020920502092050212,6.15809421807511,0.026748046875,0.027064650322736236,0.02734209129884797,0.011836507136980841,0.022208889741523193,-0.010372382604542351,-0.8763043351281771
social,134,0.024271844660194174,6.189289166023809,0.026748046875,0.026928240415973085,0.027248503469464027,0.006736699012648354,0.01871002383100267,-0.011973324818354315,-1.7773281273426684
social,143,0.021664766248574684,6.187174719998793,0.026748046875,0.026937443051018157,0.02722340382046511,0.007080747873040966,0.017771650681134402,-0.010690902808093436,-1.5098550109109474
social,84,0.023255813953488372,6.190403862420746,0.026748046875,0.02692339148959693,0.027230192927501642,0.006555417500812563,0.018025467607217252,-0.01147005010640469,-1.7497054810029102
social,137,0.027602523659305996,6.236659065196521,0.025791015625000004,0.026723709749783303,0.027085154246793388,0.03616352835206735,0.050177885222128946,-0.014014356870061598,-0.38752736444500463
social,90,0.02702702702702703,6.213856848853558,0.026748046875,0.02682177441815646,0.027176981700991504,0.0027563710913550547,0.016036117627429694,-0.01327974653607464,-4.817836791258222
social,122,0.02486678507992895,6.215207039372996,0.026748046875,0.026815947660446787,0.02714269259996839,0.0025385324679631093,0.014754188476364777,-0.012215656008401668,-4.812093475800225
social,90,0.024096385542168676,6.195647641288048,0.026748046875,0.02690060447530832,0.02721822607031798,0.005703504297762602,0.01757807579429024,-0.011874571496527639,-2.081978143329889
social,99,0.01818181818181818,6.142568959478922,0.026748046875,0.027133055854338367,0.02737478671558611,0.014393909997900231,0.023431237559699725,-0.009037327561799494,-0.6278577190167285
social,108,0.02556390977443609,6.1995917448044455,0.026748046875,0.026883490643773652,0.02722024173710092,0.005063688179051441,0.017653433325715322,-0.012589745146663882,-2.4862796548412858
gene_regulation,44,0.41579731743666165,5.922115073453735,0.027705078125000004,0.028143098301780866,0.03387699244311688,0.01581010437164618,0.22277195141881134,-0.20696184704716517,-13.090479409439086
gene_regulation,51,0.43278998346326475,6.012002467956183,0.026748046875,0.027722321731402422,0.033601313881613935,0.03642414943249653,0.25621560477446764,-0.21979145534197111,-6.03422339747095
gene_regulation,48,0.3834498834498834,6.074235848967049,0.026748046875,0.027438293607748056,0.032593686745865845,0.025805500340781617,0.2185445501192634,-0.1927390497784818,-7.468913467529094
gene_regulation,50,0.28696324951644103,5.326518215110465,0.030576171875000002,0.031289983425544385,0.035689730332888185,0.02334535380892519,0.1672399827811402,-0.143894628972215,-6.1637373129392765
gene_regulation,31,0.3903588256614715,5.591199629852081,0.029619140625000005,0.02980874905213784,0.03551044210660856,0.006401550589816828,0.19890183703155812,-0.19250028644174128,-30.070883723213857
gene_regulation,54,0.44439307546103657,6.40810781597874,0.024833984375,0.026008717620368396,0.03167218368630385,0.0473034543160534,0.2753565117882477,-0.22805305747219431,-4.821065613229291
gene_regulation,47,0.3267952127659575,5.370031727524919,0.029619140625000005,0.031036439843062973,0.03600629422444866,0.0478507879754856,0.215642772365164,-0.1677919843896784,-3.5065667910209357
gene_regulation,33,0.3787474747474748,5.458149714653286,0.029619140625000005,0.03053537835710572,0.036202325104279835,0.030933974206272672,0.22226115749365463,-0.19132718328738196,-6.185017851022956
gene_regulation,55,0.3367178276269184,5.654354535166313,0.027705078125000004,0.02947580765056581,0.03433907231119304,0.06391353662951653,0.2394504774995301,-0.1755369408700136,-2.7464751577258153
gene_regulation,41,0.39184326269492203,5.750321631930108,0.028662109375,0.028983886004081593,0.03454888482821593,0.011226550874942074,0.20538528327404118,-0.19415873239909912,-17.29460212958245
gene_regulation,37,0.40075822428763597,5.764440721034044,0.028662109375,0.028912894543005985,0.034590563878280654,0.008749710801980498,0.20683943479929773,-0.19808972399731722,-22.63957360608104
gene_regulation,45,0.3855867082035305,5.61114008112264,0.028662109375,0.029702816942207066,0.03531479253267473,0.03630952466167066,0.23210724202585759,-0.19579771736418694,-5.392461582721579
gene_regulation,37,0.4204269915429652,5.980994489007599,0.027705078125000004,0.027866045851234512,0.033606708384716605,0.00581004411928573,0.21301619266654204,-0.2072061485472563,-35.663437441570736
gene_regulation,43,0.3604413373281971,5.735396685692343,0.028662109375,0.029059309373044295,0.034191655775848706,0.013858016967541974,0.19292182332092242,-0.17906380635338046,-12.921315183885929
gene_regulation,37,0.3084468280290735,5.148078559376163,0.032490234375,0.032374538333941646,0.03726759192636652,0.0035609481828601476,0.1470397995972141,-0.14347885141435396,-40.29231542197855
gene_regulation,33,0.3582102011854078,5.532542501728063,0.029619140625000005,0.030124787403731496,0.03541238042044506,0.01707162220313375,0.19559108310371698,-0.17851946090058324,-10.457088244496441
gene_regulation,56,0.3148496240601504,5.593591405184681,0.028662109375,0.029796003067400295,0.03439282064589067,0.03956072030725386,0.19994031827570857,-0.16037959796845472,-4.0540110573680925
gene_regulation,32,0.3967828418230563,5.528577833911968,0.029619140625000005,0.030146390567994404,0.03600756012292994,0.0178009871950631,0.21568551156875207,-0.19788452437368897,-11.116491523398254
gene_regulation,31,0.3521425132402504,5.247642450761857,0.031533203125000006,0.031760293928270567,0.03724052729359419,0.00720164083459442,0.18099411423476142,-0.17379247340016699,-24.13234358371334
gene_regulation,40,0.35246636771300444,5.501856898545418,0.029619140625000005,0.03029280291000118,0.03552462807267286,0.022744153638021826,0.19938078293494907,-0.17663662929692725,-7.766243199527819
gene_regulation,40,0.36247240618101545,5.4785534493322325,0.030576171875000002,0.030421655681205643,0.03582489094124636,0.005053483949071352,0.17166043832118386,-0.1666069543721125,-32.96873063302314
gene_regulation,42,0.3242529827895681,5.423175001574531,0.029619140625000005,0.030732304714171627,0.035615175035239977,0.03758259239405671,0.20243782512646652,-0.16485523273240982,-4.386478467617153
gene_regulation,39,0.3407969182617069,5.550756776322141,0.029619140625000005,0.030025935810701808,0.0350399815428852,0.013734199477700158,0.18301817012576455,-0.16928397064806439,-12.325725259077064
gene_regulation,31,0.34628837932374673,5.2944378017771285,0.031533203125000006,0.03147957779591318,0.03682107366451704,0.0017005988536671632,0.1676921471807198,-0.16599154832705265,-97.6076975521532
gene_regulation,40,0.4235528942115768,5.817877851740028,0.028662109375,0.028647329991092804,0.034592823160381925,0.0005156418780568967,0.20691825949680032,-0.20640261761874343,-400.28280551659947
gene_regulation,34,0.3135579017931958,5.373658674933263,0.030576171875000002,0.03101549181828832,0.03578081656172531,0.014368049247117187,0.17021897665942884,-0.15585092741231166,-10.847048450844976
gene_regulation,58,0.42094816045792366,6.149672040731048,0.025791015625000004,0.0271017162480837,0.03269184087202659,0.05082004687761097,0.26756702207327615,-0.2167469751956652,-4.264989666207002
gene_regulation,48,0.34326505276225944,5.649739497100979,0.028662109375,0.02949988521633386,0.03446176224741392,0.029229385401222205,0.2023456402504891,-0.1731162548492669,-5.922678560656986
gene_regulation,47,0.40878070143425416,6.0127327205514955,0.026748046875,0.027718954826812893,0.03327113198740609,0.03629827464974085,0.24387145509689068,-0.20757318044714984,-5.718541222090226
gene_regulation,46,0.4293294030950627,6.171845032146224,0.025791015625000004,0.0270043505302837,0.03268529376041061,0.0470448672097881,0.2673131696577227,-0.22026830244793463,-4.682089992888679
gene_regulation,48,0.4599285349668198,6.175109732790419,0.026748046875,0.026990073679444244,0.03307269115200057,0.009048391666699709,0.23645256442674648,-0.22740417276004676,-25.13199899201421
gene_regulation,33,0.33815426997245185,5.4062992580550215,0.029619140625000005,0.030828235491837525,0.03593633823080528,0.04082140269177776,0.21328092147525893,-0.17245951878348117,-4.224732786944253
gene_regulation,38,0.48030075187969906,6.13295954840836,0.026748046875,0.027175569209472512,0.03357126790826605,0.01598331035048748,0.2550923088011841,-0.23910899845069664,-14.959917045433098
gene_regulation,31,0.25673884224480786,4.89413817132059,0.03344726562500001,0.03405434436717075,0.03833845011082512,0.018150325021396883,0.14623570550320927,-0.1280853804818124,-7.056919345803691
gene_regulation,52,0.407372288728221,5.98028488584227,0.026748046875,0.0278693523549745,0.03343242126354191,0.041921022690539926,0.24990140101741193,-0.207980378326872,-4.961242939277849
gene_regulation,55,0.3910852188050398,6.1210584150738185,0.025791015625000004,0.0272284064886933,0.032446233870271464,0.055732231897839324,0.2580440546443762,-0.20231182274653686,-3.630068552689228
gene_regulation,44,0.3219296559677109,5.40161279609867,0.030576171875000002,0.03085498219847268,0.03572221776245431,0.0091185490653472,0.168302490857656,-0.1591839417923088,-17.45715671493533
gene_regulation,51,0.4105986682622971,5.954218548910684,0.027705078125000004,0.027991358613660245,0.033623033752774666,0.010333141360172236,0.2136054481086095,-0.20327230674843727,-19.671878831033546
gene_regulation,31,0.36540275419732127,5.383757649480023,0.030576171875000002,0.030957312256201536,0.03650013696507318,0.012465274683818939,0.19374449863414023,-0.18127922395032128,-14.542737893402736
gene_regulation,34,0.3452685421994884,5.411961856643641,0.030576171875000002,0.030795979550755564,0.03600609220365193,0.0071888553169496975,0.17758666293642847,-0.17039780761947876,-23.7030511446536
